Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,Collection
amazing-aluminum-speaker-collection20,,,,,,,,xl,,blue,,water,c5dcd1fc-c883-4e6b-a628-3960cd3667d8,4324.0,,0,deny,manual,33.21,447.41,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,123.45,,collection20
amazing-aluminum-speaker-collection19,Amazing Aluminum Speaker Collection19,,Shopify,Beauty,,TRUE,Size,xs,Color,red,Element,water,892c7e69-a3bb-41af-93a9-d6efcc8eb5a7,3303.0,,0,deny,manual,182.50,353.79,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0457/6431/3110/products/AAUvwnj0ICORVuxs41ODOvnhvedArLiSV20df7r8XBjEUQ_s900-c-k-c0x00ffffff-no-rj_25f6a2cf-ea50-4b5d-9d31-adef18a70910.jpg?v=1614293786,1,,FALSE,,,,,,,,,,,,,,,,,kg,,250.82,active,collection19
amazing-aluminum-speaker-collection19,,,,,,,,xs,,blue,,water,5401527c-516c-4365-a580-19c58705a60f,4158.0,,0,deny,manual,455.38,832.59,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,128.02,,collection19
amazing-aluminum-speaker-collection19,,,,,,,,s,,red,,water,27c8f9f4-8f61-4639-adaf-d9a398f3caed,3786.0,,0,deny,manual,448.52,729.18,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,453.67,,collection19
amazing-aluminum-speaker-collection19,,,,,,,,s,,blue,,water,3bc9dc6c-9f25-4004-a363-8bebed522ace,4334.0,,0,deny,manual,130.07,325.80,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,47.02,,collection19
amazing-aluminum-speaker-collection19,,,,,,,,m,,red,,water,ed6ad9c5-d34b-499f-b651-e83156800d92,2214.0,,0,deny,manual,275.43,312.12,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,117.03,,collection19
amazing-aluminum-speaker-collection19,,,,,,,,m,,blue,,water,77dfc1a6-2b21-40c7-b50c-52fb7f0b1c96,19.0,,0,deny,manual,446.81,950.70,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,823.93,,collection19
amazing-aluminum-speaker-collection19,,,,,,,,l,,red,,water,d09643cd-88bd-4d2e-b1d5-243e99add4c0,2557.0,,0,deny,manual,223.05,270.13,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,141.35,,collection19
amazing-aluminum-speaker-collection19,,,,,,,,l,,blue,,water,3ffaa643-50af-4a69-92d5-208eeb24d31d,3.0,,0,deny,manual,106.04,202.04,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,28.85,,collection19
amazing-aluminum-speaker-collection19,,,,,,,,xl,,red,,water,aad74543-e4bc-4363-98c4-757dec5c1092,1909.0,,0,deny,manual,457.22,595.05,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,238.23,,collection19
amazing-aluminum-speaker-collection19,,,,,,,,xl,,blue,,water,4645e493-414b-4fb2-8b9e-3c9fceca77b0,1526.0,,0,deny,manual,152.00,704.47,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,26.21,,collection19
amazing-aluminum-speaker-collection18,Amazing Aluminum Speaker Collection18,,Shopify,Beauty,,TRUE,Size,xs,Color,red,Element,water,2da01d67-997f-4b42-9b00-0f7d18894b7d,413.0,,0,deny,manual,272.28,325.87,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0457/6431/3110/products/AAUvwnj0ICORVuxs41ODOvnhvedArLiSV20df7r8XBjEUQ_s900-c-k-c0x00ffffff-no-rj_f774fe7e-8295-4272-8655-4f48dff28b80.jpg?v=1614293784,1,,FALSE,,,,,,,,,,,,,,,,,kg,,100.81,active,collection18
amazing-aluminum-speaker-collection18,,,,,,,,xs,,blue,,water,8a90ecb1-03df-4ba4-aaa7-dbb73320b0b8,4365.0,,0,deny,manual,288.72,486.93,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,434.17,,collection18
amazing-aluminum-speaker-collection18,,,,,,,,s,,red,,water,8143bda0-8063-4893-ae9b-d17c9d7f211a,4429.0,,0,deny,manual,207.19,520.24,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,2.41,,collection18
amazing-aluminum-speaker-collection18,,,,,,,,s,,blue,,water,71ac6dca-517d-45c6-b24c-124ba55dc5c9,1489.0,,0,deny,manual,50.65,54.85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,14.29,,collection18
amazing-aluminum-speaker-collection18,,,,,,,,m,,red,,water,a6cfa9c1-2b77-4df1-856b-f4d2ab83451c,4358.0,,0,deny,manual,203.33,858.42,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,673.65,,collection18
amazing-aluminum-speaker-collection18,,,,,,,,m,,blue,,water,42fbe478-9ccd-4b51-b7b2-1d6f7b700e62,2786.0,,0,deny,manual,20.55,676.38,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,210.67,,collection18
amazing-aluminum-speaker-collection18,,,,,,,,l,,red,,water,eb23b033-ee63-4876-8854-d79d6c2b749b,4162.0,,0,deny,manual,85.42,241.95,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,155.89,,collection18
amazing-aluminum-speaker-collection18,,,,,,,,l,,blue,,water,5554c1d6-e28d-49f2-a8dc-5bd6b1132b31,3625.0,,0,deny,manual,556.98,621.04,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,577.33,,collection18
amazing-aluminum-speaker-collection18,,,,,,,,xl,,red,,water,8fb95b3f-c41c-4a65-8bf6-53dc7229ad43,4334.0,,0,deny,manual,95.11,186.27,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,7.30,,collection18
amazing-aluminum-speaker-collection18,,,,,,,,xl,,blue,,water,f85193b6-4b07-4fd2-8a37-a8bbe85205ac,2438.0,,0,deny,manual,220.18,542.50,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,520.90,,collection18
amazing-aluminum-speaker-collection17,Amazing Aluminum Speaker Collection17,,Shopify,Beauty,,TRUE,Size,xs,Color,red,Element,water,115f3a57-605d-407e-a068-6f4275f41100,3415.0,,0,deny,manual,128.75,174.16,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0457/6431/3110/products/AAUvwnj0ICORVuxs41ODOvnhvedArLiSV20df7r8XBjEUQ_s900-c-k-c0x00ffffff-no-rj_33bd46e8-1f78-43cb-8baf-aaa179b8bac0.jpg?v=1614293782,1,,FALSE,,,,,,,,,,,,,,,,,kg,,125.56,active,collection17
amazing-aluminum-speaker-collection17,,,,,,,,xs,,blue,,water,bd9e6837-e953-4ead-9033-e09d894f68db,2390.0,,0,deny,manual,25.96,101.64,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,59.54,,collection17
amazing-aluminum-speaker-collection17,,,,,,,,s,,red,,water,514f6a99-27e8-4081-8629-300b55fc4b31,2254.0,,0,deny,manual,11.59,14.12,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,7.45,,collection17
amazing-aluminum-speaker-collection17,,,,,,,,s,,blue,,water,3d7d863a-742e-4564-811a-b782d0f6eb9a,1954.0,,0,deny,manual,550.77,709.74,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,124.71,,collection17
amazing-aluminum-speaker-collection17,,,,,,,,m,,red,,water,766470af-6ea0-46db-b176-5049af96ebd1,931.0,,0,deny,manual,258.30,317.76,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,180.20,,collection17
amazing-aluminum-speaker-collection17,,,,,,,,m,,blue,,water,c36f3e7e-9937-4098-8563-ff67954aa009,3797.0,,0,deny,manual,238.89,334.64,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,97.06,,collection17
amazing-aluminum-speaker-collection17,,,,,,,,l,,red,,water,859de6c6-0f9e-46a3-b4bb-bdf5f64537d5,717.0,,0,deny,manual,64.48,110.39,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,9.86,,collection17
amazing-aluminum-speaker-collection17,,,,,,,,l,,blue,,water,cb70ae23-8ca9-4de5-8032-d159702af442,4624.0,,0,deny,manual,496.77,519.16,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,394.33,,collection17
amazing-aluminum-speaker-collection17,,,,,,,,xl,,red,,water,60afc7a7-7589-4fb4-b6e5-b49552414f25,2296.0,,0,deny,manual,838.42,906.13,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,482.05,,collection17
amazing-aluminum-speaker-collection17,,,,,,,,xl,,blue,,water,91aabc5b-3550-46b6-947e-37c94c8faeea,3538.0,,0,deny,manual,142.55,394.67,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,319.67,,collection17
amazing-aluminum-speaker-collection16,Amazing Aluminum Speaker Collection16,,Shopify,Beauty,,TRUE,Size,xs,Color,red,Element,water,8c5f0f17-9c1a-4653-b93b-f5fa511b632f,1286.0,,0,deny,manual,676.13,981.24,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0457/6431/3110/products/AAUvwnj0ICORVuxs41ODOvnhvedArLiSV20df7r8XBjEUQ_s900-c-k-c0x00ffffff-no-rj_eabfec42-6228-462d-9cfd-2228214ce00a.jpg?v=1614293779,1,,FALSE,,,,,,,,,,,,,,,,,kg,,1.29,active,collection16
amazing-aluminum-speaker-collection16,,,,,,,,xs,,blue,,water,c685f8dc-4c0f-4c7c-82a2-a75838c906fe,3790.0,,0,deny,manual,250.17,848.64,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,827.64,,collection16
amazing-aluminum-speaker-collection16,,,,,,,,s,,red,,water,15f0cbec-a723-45e1-b377-4fe85319a1a1,2634.0,,0,deny,manual,526.89,542.88,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,377.04,,collection16
amazing-aluminum-speaker-collection16,,,,,,,,s,,blue,,water,6cbd29f0-11f0-4433-a973-b0c0674d9440,2229.0,,0,deny,manual,332.36,925.05,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,460.29,,collection16
amazing-aluminum-speaker-collection16,,,,,,,,m,,red,,water,c6991f86-43c1-4470-8fa2-4689803e1fd8,3522.0,,0,deny,manual,259.86,580.85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,211.80,,collection16
amazing-aluminum-speaker-collection16,,,,,,,,m,,blue,,water,b5c61192-5891-407e-a4f9-5fd0a929a198,4062.0,,0,deny,manual,70.20,880.91,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,803.01,,collection16
amazing-aluminum-speaker-collection16,,,,,,,,l,,red,,water,27213949-766d-43cd-add1-7ea434b06490,2139.0,,0,deny,manual,439.85,766.64,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,714.08,,collection16
amazing-aluminum-speaker-collection16,,,,,,,,l,,blue,,water,327264ed-ba29-4736-96a7-1ffa2f18fd00,2808.0,,0,deny,manual,209.85,371.46,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,280.27,,collection16
amazing-aluminum-speaker-collection16,,,,,,,,xl,,red,,water,604c044c-d18b-4bcb-8092-b238606c793c,2424.0,,0,deny,manual,428.75,461.60,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,412.13,,collection16
amazing-aluminum-speaker-collection16,,,,,,,,xl,,blue,,water,7b4ef354-446d-4af1-bf1c-0f65edc0f319,4367.0,,0,deny,manual,309.60,673.20,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,546.33,,collection16
amazing-aluminum-speaker-collection15,Amazing Aluminum Speaker Collection15,,Shopify,Beauty,,TRUE,Size,xs,Color,red,Element,water,936d788d-133c-4f8f-a84c-e45d8433529d,4991.0,,0,deny,manual,364.88,776.50,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0457/6431/3110/products/AAUvwnj0ICORVuxs41ODOvnhvedArLiSV20df7r8XBjEUQ_s900-c-k-c0x00ffffff-no-rj_8839dbfb-8a5e-4ce4-b672-66653a95bac2.jpg?v=1614293777,1,,FALSE,,,,,,,,,,,,,,,,,kg,,235.35,active,collection15
amazing-aluminum-speaker-collection15,,,,,,,,xs,,blue,,water,a35f1dce-034f-4b3e-b191-39fd377219fa,2235.0,,0,deny,manual,13.02,24.75,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,2.65,,collection15
amazing-aluminum-speaker-collection15,,,,,,,,s,,red,,water,3172370b-ff9d-4fe7-9d09-3e9b6315105d,2555.0,,0,deny,manual,227.68,255.11,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,81.21,,collection15
amazing-aluminum-speaker-collection15,,,,,,,,s,,blue,,water,168829bf-38ba-43e1-9e28-19d7f5e9570c,627.0,,0,deny,manual,471.11,491.10,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,37.80,,collection15
amazing-aluminum-speaker-collection15,,,,,,,,m,,red,,water,5fa488d2-3083-4738-be42-eb54319f0a9e,3925.0,,0,deny,manual,11.80,42.30,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,35.43,,collection15
amazing-aluminum-speaker-collection15,,,,,,,,m,,blue,,water,6f0988fa-1481-429d-bb3d-ac50a83226da,2603.0,,0,deny,manual,1.25,8.78,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,6.33,,collection15
amazing-aluminum-speaker-collection15,,,,,,,,l,,red,,water,50789718-9ea2-44b0-a141-6f066d30f12a,3033.0,,0,deny,manual,132.45,364.00,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,254.72,,collection15
amazing-aluminum-speaker-collection15,,,,,,,,l,,blue,,water,e71bec79-7a39-496c-86f6-61eece682456,1656.0,,0,deny,manual,495.25,545.11,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,144.30,,collection15
amazing-aluminum-speaker-collection15,,,,,,,,xl,,red,,water,fe139d05-ee8a-4c0c-893f-025502115167,1695.0,,0,deny,manual,71.29,285.60,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,12.32,,collection15
amazing-aluminum-speaker-collection15,,,,,,,,xl,,blue,,water,eb785707-7b54-459e-83f2-d120956c1393,3870.0,,0,deny,manual,479.80,698.80,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,697.80,,collection15
amazing-aluminum-speaker-collection14,Amazing Aluminum Speaker Collection14,,Shopify,Beauty,,TRUE,Size,xs,Color,red,Element,water,8257c0da-1b05-4e8d-a4f1-02cefa9c5253,2565.0,,0,deny,manual,321.81,740.93,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0457/6431/3110/products/AAUvwnj0ICORVuxs41ODOvnhvedArLiSV20df7r8XBjEUQ_s900-c-k-c0x00ffffff-no-rj_f26bafa8-933d-4b01-b863-f174c7004000.jpg?v=1614293775,1,,FALSE,,,,,,,,,,,,,,,,,kg,,643.18,active,collection14
amazing-aluminum-speaker-collection14,,,,,,,,xs,,blue,,water,9db24973-7193-4e8b-9129-81c325546c3b,3973.0,,0,deny,manual,334.81,459.37,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,162.75,,collection14
amazing-aluminum-speaker-collection14,,,,,,,,s,,red,,water,3ac44e7e-da4b-42a0-9ac5-7f4b41ffa28c,4077.0,,0,deny,manual,232.07,448.36,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,317.81,,collection14
amazing-aluminum-speaker-collection14,,,,,,,,s,,blue,,water,cb858cdf-885d-48f8-a957-9ec0e458805a,1308.0,,0,deny,manual,24.19,24.42,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,18.22,,collection14
amazing-aluminum-speaker-collection14,,,,,,,,m,,red,,water,fb8f43b6-e329-470b-8135-536a82594e78,4174.0,,0,deny,manual,74.24,87.47,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,34.38,,collection14
amazing-aluminum-speaker-collection14,,,,,,,,m,,blue,,water,7f5ddcad-f0ba-44c2-a436-970f1fb90ceb,653.0,,0,deny,manual,34.14,272.50,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,149.49,,collection14
amazing-aluminum-speaker-collection14,,,,,,,,l,,red,,water,0f69dd93-7579-461b-be18-5e5aa0aeb878,191.0,,0,deny,manual,212.90,349.31,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,195.62,,collection14
amazing-aluminum-speaker-collection14,,,,,,,,l,,blue,,water,ed6e0a44-bed6-410a-9cf2-0a68f2599fac,1254.0,,0,deny,manual,442.94,639.64,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,239.08,,collection14
amazing-aluminum-speaker-collection14,,,,,,,,xl,,red,,water,f561610d-85f3-40bf-92a5-3f2a0c8c3fbf,3705.0,,0,deny,manual,340.21,354.48,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,84.71,,collection14
amazing-aluminum-speaker-collection14,,,,,,,,xl,,blue,,water,20d608ff-9f4c-4feb-993b-83becb5b8928,1935.0,,0,deny,manual,170.28,264.44,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,223.23,,collection14
amazing-aluminum-speaker-collection13,Amazing Aluminum Speaker Collection13,,Shopify,Beauty,,TRUE,Size,xs,Color,red,Element,water,5a97cc85-184c-44fc-b063-a3d4dfd2a49a,258.0,,0,deny,manual,293.09,868.51,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0457/6431/3110/products/AAUvwnj0ICORVuxs41ODOvnhvedArLiSV20df7r8XBjEUQ_s900-c-k-c0x00ffffff-no-rj_949766ee-3dc6-43fd-9859-9162d83cf7ea.jpg?v=1614293772,1,,FALSE,,,,,,,,,,,,,,,,,kg,,709.02,active,collection13
amazing-aluminum-speaker-collection13,,,,,,,,xs,,blue,,water,90aded02-aa4d-4e22-9676-e9275d0132c7,1316.0,,0,deny,manual,511.40,530.85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,245.21,,collection13
amazing-aluminum-speaker-collection13,,,,,,,,s,,red,,water,5ae200c4-a235-420b-9870-cb47d2f7e1ff,3340.0,,0,deny,manual,472.60,556.63,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,261.24,,collection13
amazing-aluminum-speaker-collection13,,,,,,,,s,,blue,,water,da305e37-6edb-4706-88e8-7b3e2bc3ff1a,3367.0,,0,deny,manual,308.91,832.90,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,525.77,,collection13
amazing-aluminum-speaker-collection13,,,,,,,,m,,red,,water,5534d165-0148-4b40-a0dd-d36918b3233c,4787.0,,0,deny,manual,37.37,607.76,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,205.46,,collection13
amazing-aluminum-speaker-collection13,,,,,,,,m,,blue,,water,df1b2f4d-be45-4717-8dad-3994cb817eb6,2850.0,,0,deny,manual,523.48,998.16,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,945.27,,collection13
amazing-aluminum-speaker-collection13,,,,,,,,l,,red,,water,0db26cf0-0fbb-463d-a83e-7686bb095c68,1197.0,,0,deny,manual,41.70,66.99,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,56.01,,collection13
amazing-aluminum-speaker-collection13,,,,,,,,l,,blue,,water,71bb50db-6c64-4370-a69d-2cd51dac8c0a,1965.0,,0,deny,manual,31.22,87.13,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,30.22,,collection13
amazing-aluminum-speaker-collection13,,,,,,,,xl,,red,,water,2b886099-d823-4885-8d39-fb3472e4000a,4164.0,,0,deny,manual,19.90,476.07,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,201.72,,collection13
amazing-aluminum-speaker-collection13,,,,,,,,xl,,blue,,water,31b4c462-1d3c-4f4b-89d7-bfd94782f526,1208.0,,0,deny,manual,33.46,35.49,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,10.10,,collection13
amazing-aluminum-speaker-collection12,Amazing Aluminum Speaker Collection12,,Shopify,Beauty,,TRUE,Size,xs,Color,red,Element,water,f8f77658-1114-472d-a6d1-573b9c155325,2515.0,,0,deny,manual,108.82,245.92,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0457/6431/3110/products/AAUvwnj0ICORVuxs41ODOvnhvedArLiSV20df7r8XBjEUQ_s900-c-k-c0x00ffffff-no-rj_086709d9-ce53-4d61-b055-46cd94dd46dd.jpg?v=1614293768,1,,FALSE,,,,,,,,,,,,,,,,,kg,,121.66,active,collection12
amazing-aluminum-speaker-collection12,,,,,,,,xs,,blue,,water,76894aaf-339b-4ea3-a413-f58c7f358694,3602.0,,0,deny,manual,119.18,128.89,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,29.11,,collection12
amazing-aluminum-speaker-collection12,,,,,,,,s,,red,,water,7b79a1ea-6aa5-43f6-b773-1aa3d8040a09,3524.0,,0,deny,manual,116.85,926.66,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,66.95,,collection12
amazing-aluminum-speaker-collection12,,,,,,,,s,,blue,,water,f9870837-140e-4735-a258-1abbfdf14978,3789.0,,0,deny,manual,243.46,741.99,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,308.01,,collection12
amazing-aluminum-speaker-collection12,,,,,,,,m,,red,,water,445cb2b5-583b-4aa6-afdf-14b95405993c,297.0,,0,deny,manual,2.02,395.12,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,288.13,,collection12
amazing-aluminum-speaker-collection12,,,,,,,,m,,blue,,water,0de4ab79-7001-43ab-a61a-68be28648803,538.0,,0,deny,manual,561.28,828.08,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,67.05,,collection12
amazing-aluminum-speaker-collection12,,,,,,,,l,,red,,water,1f1df36d-4920-4608-8b36-3f91b9a5c617,1091.0,,0,deny,manual,138.01,142.49,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,96.46,,collection12
amazing-aluminum-speaker-collection12,,,,,,,,l,,blue,,water,73a3ca1a-aa79-44be-9af0-028a388a1037,2288.0,,0,deny,manual,271.80,291.45,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,194.89,,collection12
amazing-aluminum-speaker-collection12,,,,,,,,xl,,red,,water,36d09de1-49a4-48fa-9b7b-37db845a7ccb,2706.0,,0,deny,manual,223.39,823.91,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,523.46,,collection12
amazing-aluminum-speaker-collection12,,,,,,,,xl,,blue,,water,d7f81933-e294-4700-a3ea-8345ed28384c,14.0,,0,deny,manual,15.97,538.08,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,87.19,,collection12
amazing-aluminum-speaker-collection11,Amazing Aluminum Speaker Collection11,,Shopify,Beauty,,TRUE,Size,xs,Color,red,Element,water,d3281dd1-85e2-45f0-870f-f57e2298762c,2830.0,,0,deny,manual,208.94,616.32,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0457/6431/3110/products/AAUvwnj0ICORVuxs41ODOvnhvedArLiSV20df7r8XBjEUQ_s900-c-k-c0x00ffffff-no-rj_f0954841-d4b6-4fab-b046-f4bb72a89a36.jpg?v=1614293765,1,,FALSE,,,,,,,,,,,,,,,,,kg,,78.25,active,collection11
amazing-aluminum-speaker-collection11,,,,,,,,xs,,blue,,water,29c6e07c-b6e6-48d2-b0be-0dfae4368808,4593.0,,0,deny,manual,262.16,296.68,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,110.25,,collection11
amazing-aluminum-speaker-collection11,,,,,,,,s,,red,,water,6a3bfbfd-9480-494b-bf33-616cee92e230,2666.0,,0,deny,manual,14.91,379.25,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,128.01,,collection11
amazing-aluminum-speaker-collection11,,,,,,,,s,,blue,,water,dd008307-0016-4cf1-9901-4a23023974f2,3293.0,,0,deny,manual,76.24,381.99,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,191.06,,collection11
amazing-aluminum-speaker-collection11,,,,,,,,m,,red,,water,42d96c9e-2c6e-43f5-95ec-d6441e2470d6,4381.0,,0,deny,manual,584.68,656.01,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,335.65,,collection11
amazing-aluminum-speaker-collection11,,,,,,,,m,,blue,,water,798e1eb2-f929-4fba-84c8-ddad5df7d3ea,3671.0,,0,deny,manual,676.82,812.50,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,291.31,,collection11
amazing-aluminum-speaker-collection11,,,,,,,,l,,red,,water,aebef15a-c9cd-41ba-b11c-13013ff532b4,982.0,,0,deny,manual,589.36,807.26,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,524.05,,collection11
amazing-aluminum-speaker-collection11,,,,,,,,l,,blue,,water,2808793f-92c3-4bf5-8312-21d964229339,1191.0,,0,deny,manual,440.04,498.29,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,433.02,,collection11
amazing-aluminum-speaker-collection11,,,,,,,,xl,,red,,water,2d847c5d-4edb-4e29-b30e-655bd8f14b74,4146.0,,0,deny,manual,393.54,670.99,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,10.50,,collection11
amazing-aluminum-speaker-collection11,,,,,,,,xl,,blue,,water,20c50a58-d40a-431b-bd8a-1e186d261a99,3477.0,,0,deny,manual,657.01,677.39,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,607.15,,collection11
amazing-aluminum-speaker-collection10,Amazing Aluminum Speaker Collection10,,Shopify,Beauty,,TRUE,Size,xs,Color,red,Element,water,e8202ad8-31c3-411c-90cf-36049b41fb8e,1411.0,,0,deny,manual,67.99,634.54,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0457/6431/3110/products/AAUvwnj0ICORVuxs41ODOvnhvedArLiSV20df7r8XBjEUQ_s900-c-k-c0x00ffffff-no-rj_f704fa2d-5ede-432c-a2f7-2efdab00044f.jpg?v=1614293763,1,,FALSE,,,,,,,,,,,,,,,,,kg,,300.73,active,collection10
amazing-aluminum-speaker-collection10,,,,,,,,xs,,blue,,water,9c64507f-a202-44ab-b0d5-e56faacecfbe,3956.0,,0,deny,manual,7.79,260.65,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,96.56,,collection10
amazing-aluminum-speaker-collection10,,,,,,,,s,,red,,water,2b79d7c4-e9c4-4323-86b2-ee3bfe3ca10d,3026.0,,0,deny,manual,135.79,262.54,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,55.03,,collection10
